Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
40047,Ms. Pac-Man,SNES,1996,Puzzle,Williams Entertainment  ,Digital Eclipse  ,,,,,,,
40048,Ms. Pac-Man,XBL,2007,Puzzle,Namco Bandai  ,Namco Bandai Games  ,,,,,,,
40049,Ms. Pac-Man,MS,1991,Puzzle,Tengen  ,General Computer Corporation  ,,,,,,,
40050,Ms. Pac-Man,7800,1987,Puzzle,Atari  ,Atari  ,,,,,,,
40051,Ms. Pac-Man,5200,1983,Puzzle,Atari  ,Atari  ,,,,,,,
40052,Ms. Pac-Man,Lynx,1990,Puzzle,Atari  ,Atari  ,,,,,,,
40053,Ms. Pac-Man,NES,1993,Puzzle,Namco  ,Namco  ,,,,,,,
40054,Ms. Pac-Man (Tengen),NES,1990,Puzzle,Tengen  ,Namco  ,,,,,,,
40055,Ms. Pac-Man: Maze Madness,DC,2000,Puzzle,Namco  ,Namco  ,6.9,,,,,,
40056,Ms. Pac-Man: Quest for the Golden Maze,PC,2001,Puzzle,Infogrames  ,Creature Labs  ,,,,,,,
40057,Ms. Pac-Man: Special Color Edition,GB,1999,Puzzle,Namco  ,Namco  ,,,,,,,
40058,MTV Celebrity Deathmatch,PS,2003,Fighting,Gotham Games  ,Big Ape Productions  ,,,,,,,
40059,MTV Celebrity Deathmatch,PC,2003,Fighting,Gotham Games  ,Big Ape Productions  ,,,,,,,
40060,MTV Fan Attack,DS,2007,Misc,Mindscape  ,Le Caillou  ,,,,,,,
40061,MTV Sports: Pure Ride,GB,2000,Sports,THQ  ,Visual Impact  ,,,,,,,
40062,MTV Sports: Skateboarding Featuring Andy McDonald,DC,2000,Sports,THQ  ,Darkblack  ,3.0,,,,,,
40063,MTV's Beavis and Butt-Head: Virtual Aho Shoukougun,PS,1998,Adventure,B-Factory  ,Viacom New Media  ,,,,,,,
40064,MTX Mototrax,PC,2004,Racing,Aspyr  ,Aspyr  ,,,,,,,
40065,MU Online,PC,2003,Role-Playing,Webzen  ,Webzen  ,,,,,,,
40066,MU Online: Cry Wolf,PC,2007,Role-Playing,K2 Network  ,Webzen  ,,,,,,,
40067,MU Online: Season 2,PC,2007,Role-Playing,K2 Network  ,Webzen  ,,,,,,,
40068,Mugen Bog,GBA,2003,Action,Konami  ,Konami  ,,,,,,,
40069,Mugen Kinogyou Zero Tours,GBA,2001,Action,Media Rings  ,Media Rings  ,,,,,,,
40070,Mugen Senshi Valis,NES,1987,Action,Tokuma Shoten  ,Tokuma Shoten  ,,,,,,,
40071,Mugen Senshi Valis,PCE,1992,Platform,Nippon Telenet  ,Nippon Telenet  ,,,,,,,
40072,Mugen Senshi Valis,PSN,2010,Platform,Hudson Soft  ,Nippon Telenet  ,,,,,,,
40073,Mugen Souls,PC,2016,Role-Playing,Ghostlight  ,Unknown  ,,,,,,,
40074,Mugen Souls Z,PC,2016,Role-Playing,Ghostlight  ,Compile Heart  ,,,,,,,
40075,Muhammad Ali Heavyweight Boxing,GB,1993,Sports,Virgin Interactive  ,Gremlin Graphics  ,,,,,,,
40076,Muhammad Ali Heavyweight Boxing,GEN,1992,Sports,Virgin Interactive  ,Park Place Productions  ,,,,,,,
40077,Mujintou Monogatari,SNES,1996,Simulation,KSS  ,Open Sesame  ,,,,,,,
40078,Multimedia Shinsho: Driving School - Futsuu Menkyoka Hen,3DO,1995,Racing,Unknown  ,"Jiscsoft Co., Ltd.  ",,,,,,,
40079,Multiplayer BattleTech: Solaris,PC,1997,Simulation,Aries Online  ,Kesmai Studios  ,,,,,,,
40080,Multiponk,And,2011,Misc,Fingerlab  ,Fingerlab  ,,,,,,,
40081,Mummy: Tomb of the Pharaoh,PC,1996,Adventure,Interplay  ,Amazing Media  ,,,,,,,
40082,Munchiemania!,And,2014,Misc,Random Games Inc.  ,Unknown  ,,,,,,,
40083,Munich Bus Simulator,PC,2014,Misc,Aerosoft  ,Unknown  ,,,,,,,
40084,Munin,OSX,2014,Misc,Daedalic Entertainment  ,Unknown  ,,,,,,,
40085,Munin,PC,2014,Misc,Daedalic Entertainment  ,Unknown  ,,,,,,,
40086,Murakoshi Masami no Nippon Rettou,SAT,1998,Sports,Victor Interactive  ,Victor Interactive Software  ,,,,,,,
40087,Murakumo: Renegade Mech Pursuit,XB,N/A,Misc,Unknown  ,Unknown  ,,,,,,,
40088,Murasaki Baby,PSV,2014,Platform,Sony Computer Entertainment  ,Ovosonico  ,,,,,,,
40089,Murder in the Abbey,PC,2008,Adventure,DreamCatcher Interactive  ,Alcachofa Soft  ,7.0,,,,,,
40090,Murder Miners,X360,2012,Shooter,JForce Games  ,JForce Games  ,,,,,,,
40091,Murder On Snake Road,XBL,2010,Role-Playing,Microsoft  ,Silver Dollar Games  ,,,,,,,
40092,Murphy da yo Zenin Shuugou,3DO,1994,Action,Unknown  ,Bantan International  ,,,,,,,
40093,Musaic Box,PC,2008,Misc,1C Company  ,KranX Productions  ,8.0,,,,,,
40094,Musapey's Choco Marker,DC,2002,Puzzle,Ecole  ,Ecole  ,,,,,,,
40095,Muscle Champion,GC,2002,Sports,Konami  ,Konami  ,,,,,,,
40096,Muscle March,WW,2010,Action,Namco Bandai  ,Bandai Namco Games  ,6.6,,,,,,
40097,Muscle Ranking - Kinniku Banzuke GB2: Mokushi Semassuru Champion,GB,2000,Sports,Konami  ,Konami  ,,,,,,,
40098,Muscle Ranking - Kinniku Banzuke GB3: Shinseiki Survival Retsuden!,GB,2001,Sports,Konami  ,Konami  ,,,,,,,
40099,Muscle Ranking - Kinniku Banzuke GB: Chousen Monoha Kimida!,GB,1999,Sports,Konami  ,Konami  ,,,,,,,
40100,Muscle Ranking - Kinniku Banzuke: Jigoku no Final Attack,GBA,2001,Sports,Konami  ,Konami  ,,,,,,,
40101,Muscle Ranking - Kinniku Banzuke: Kongou-Kun no Daibouken,GBA,2001,Sports,Konami  ,Konami  ,,,,,,,
40102,Muscle Ranking - Kinniku Banzuke: Muscle Wars 21,PS2,2001,Sports,Konami  ,Konami Computer Entertainment Tokyo  ,,,,,,,
40103,Muscle Ranking - Kinniku Banzuke: Road to Sasuke,PS,2000,Simulation,Konami  ,Konami  ,,,,,,,
40104,Muse: Together Is the New Alone,PS4,2020,Adventure,Pygmy Studio  ,Pygmy Studio  ,,,,,,,
40105,Muse: Together Is the New Alone,PSV,2020,Adventure,Pygmy Studio  ,Pygmy Studio  ,,,,,,,
40106,Muse_Attack,And,2012,Misc,11 bit studios  ,Unknown  ,,,,,,,
40107,Muse_Attack,OSX,2012,Misc,11 bit studios  ,Unknown  ,,,,,,,
40108,Mushroom 11,And,2015,Misc,SevenOne Intermedia GmbH  ,Unknown  ,,,,,,,
40109,Mushroom 11,OSX,2015,Misc,SevenOne Intermedia GmbH  ,Unknown  ,,,,,,,
40110,Mushroom 11,PC,2015,Misc,SevenOne Intermedia GmbH  ,Unknown  ,,,,,,,
40111,Mushroom Men: Truffle Trouble,PC,2015,Platform,Red Fly Studio  ,Red Fly Studio  ,,,,,,,
40112,Mushroom Wars,PSN,2009,Strategy,Creat Studio  ,Creat Studios  ,,,,,,,
40113,Music Master: Chopin,PC,N/A,Misc,Unknown  ,Bloober Team  ,,,,,,,
40114,Music on: Acoustic Guitar,DSiW,2010,Misc,Abylight  ,Abylight  ,,,,,,,
40115,Music on: Drums,DSiW,2011,Misc,Abylight  ,Abylight  ,,,,,,,
40116,Music on: Electric Guitar,DSiW,2010,Misc,Abylight  ,Abylight  ,,,,,,,
40117,Music on: Electronic Keyboard,DSiW,2010,Misc,Abylight  ,Abylight  ,,,,,,,
40118,Music on: Learning Piano,DSiW,2010,Misc,Abylight  ,Abylight  ,,,,,,,
40119,Music on: Learning Piano Vol. 2,DSiW,2011,Misc,Abylight  ,Abylight  ,,,,,,,
40120,Music on: Playing Piano,DSiW,2010,Misc,Abylight  ,Abylight  ,,,,,,,
40121,Music on: Retro Keyboard,DSiW,2010,Misc,Abylight  ,Abylight  ,,,,,,,
40122,Music Quiz,PSN,2010,Misc,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,,,,,,,
40123,Music Roll,XBL,2009,Misc,Microsoft  ,XELF  ,,,,,,,
40124,Music School,DS,N/A,Misc,Unknown  ,Enigma Software Productions  ,,,,,,,
40125,Music School,DSiW,N/A,Misc,Unknown  ,Enigma Software Productions  ,,,,,,,
40126,Music: Music Creation for the PlayStation,PS,1998,Misc,Codemasters  ,Jester Interactive  ,,,,,,,
40127,Musicus,XBL,2009,Misc,Microsoft  ,floor  ,,,,,,,
40128,Musketeer: Le Sang des Chevaliers,PSP,2011,Adventure,Idea Factory  ,Otomate  ,,,,,,,
40129,Musou Orochi Z,PC,2009,Action,KOEI  ,Omega Force  ,,,,,,,
40130,Musou Tourou,PSN,2010,Strategy,Nippon Ichi Software  ,FOG (Full On Games)  ,,,,,,,
40131,Musya,SNES,1992,Adventure,Seta Corporation  ,Jorudan  ,,,,,,,
40132,Mutant League Football,GEN,1993,Sports,Electronic Arts  ,Mutant Productions  ,,,,,,,
40133,Mutant League Hockey,GEN,1994,Sports,Electronic Arts  ,Electronic Arts  ,,,,,,,
40134,Mutant Mudds,3DS,2012,Platform,Nintendo  ,Renegade Kid  ,,,,,,,
40135,Mutant Mudds,PC,2012,Misc,Renegade Kid  ,Unknown  ,,,,,,,
40136,Mutant Mudds,PSV,2013,Misc,Renegade Kid  ,Unknown  ,,,,,,,
40137,Mutant Mudds,WiiU,2013,Misc,Renegade Kid  ,Unknown  ,,,,,,,
40138,Mutant Penguins,PC,1997,Action,GameTek  ,Sunrise Games Ltd.  ,,,,,,,
40139,Mutant Storm,PC,2002,Shooter,PomPom  ,PomPom Games  ,,,,,,,
40140,Mutant Storm Empire,XBL,2007,Shooter,PomPom  ,PomPom Games  ,,,,,,,
40141,Mutant Storm Reloaded,XBL,2005,Shooter,PomPom  ,PomPom Games  ,7.1,,,,,,
40142,Mutants Genetic Gladiator,BRW,2013,Misc,Meridian 4  ,Unknown  ,,,,,,,
40143,Mutants: Genetic Gladiators,BRW,2013,Misc,Meridian 4  ,Unknown  ,,,,,,,
40144,Mutation Nation,NG,1992,Action,SNK  ,SNK Corporation  ,,,,,,,
40145,Mutation Nation (CD),NG,1995,Action,SNK  ,SNK Corporation  ,,,,,,,
40146,Muteki-Oh Tri-Zenon,GBA,2001,Action,Marvelous Interactive  ,Marvelous  ,,,,,,,
40147,Muteki-Oh Tri-Zenon,PS,2001,Action,Marvelous Interactive  ,Marvelous  ,,,,,,,
40148,Mutsu: Water Looper Mutsu,GBA,2001,Misc,Tomy Corporation  ,Alpha Unit  ,,,,,,,
40149,Muv-Luv,X360,2011,Visual Novel,5pb  ,5pb. Games  ,,,,,,,
40150,Muv-Luv,PC,2004,Misc,age  ,Unknown  ,,,,,,,
40151,Muv-Luv Alternative,X360,2011,Visual Novel,5pb  ,5pb. Games  ,,,,,,,
40152,Muv-Luv Alternative,PC,2006,Misc,age  ,Unknown  ,,,,,,,
40153,Muv-Luv Twin Pack,X360,2011,Adventure,5pb  ,5pb. Inc.  ,,,,,,,
40154,Muzzle Velocity,PC,1996,Strategy,Code Fusion  ,Digi For Fun  ,,,,,,,
40155,MVP 07 NCAA Baseball,PS2,2007,Sports,Electronic Arts  ,EA Canada  ,,,,,,,
40156,MVP Baseball 2003,PC,2003,Sports,EA Sports  ,EA Sports  ,,,,,,,
40157,MVP Baseball 2004,PC,2004,Sports,Electronic Arts  ,EA Sports  ,,,,,,,
40158,MVP Baseball 2005,PC,2005,Sports,EA Sports  ,EA Canada  ,8.8,,,,,,
40159,MW Classic by Zynga,PS3,2014,Misc,Unknown  ,Unknown  ,,,,,,,
40160,MX vs. ATV Reflex (PSP),PSN,2009,Racing,THQ  ,Tantalus Interactive  ,,,,,,,
40161,MX vs. ATV Supercross,PC,2014,Racing,Nordic Games  ,Rainbow Studios  ,,,,,,,
40162,MX vs. ATV Unleashed,PC,2006,Racing,THQ  ,Rainbow Studios  ,,,,,,,
40163,MX vs. ATV Untamed,XBL,2009,Racing,THQ  ,Rainbow Studios  ,,,,,,,
40164,MX vs. ATV Untamed,PSN,2009,Racing,THQ  ,Rainbow Studios  ,,,,,,,
40165,MX vs. ATV: Alive,PSN,2011,Racing,THQ  ,Rainbow Studios  ,,,,,,,
40166,MXGP 3: The Official Motocross Videogame,PC,2017,Racing,Milestone  ,Milestone  ,,,,,,,
40167,My Animal Puzzles,And,2014,Misc,Unity Games  ,Unknown  ,,,,,,,
40168,My Aquarium,WW,2008,Simulation,Hudson Soft  ,Hudson Soft  ,,,,,,,
40169,My Aquarium,PSN,2010,Simulation,Hudson Soft  ,Hudson Soft  ,,,,,,,
40170,My Aquarium 2,WW,2010,Simulation,Hudson Soft  ,Hudson Soft  ,,,,,,,
40171,My Arctic Farm,WiiU,2014,Simulation,BiP Media  ,BiP media  ,,,,,,,
40172,My Asian Farm,DSiW,2011,Misc,BiP Media  ,BiP media  ,,,,,,,
40173,My Australian Farm,DSiW,2011,Misc,BiP Media  ,BiP media  ,,,,,,,
40174,My Beauty Salon,DS,2009,Simulation,505 Games  ,505 Games  ,,,,,,,
40175,My Body Coach 2,Wii,N/A,Sports,Unknown  ,Big Ben Interactive  ,,,,,,,
40176,My Body Coach 3,X360,2012,Misc,Big Ben Interactive  ,Unknown  ,,,,,,,
40177,"My Boo - Virtual Pet with Mini Games for Kids, Boys and Girls",And,2013,Misc,Tapps Tecnologia da Informao Ltda.  ,Unknown  ,,,,,,,
40178,My Country: build your dream city,And,2012,Misc,"Game Insight, LLC  ",Unknown  ,,,,,,,
40179,My Dolphin,WW,2009,Simulation,T&S  ,T&S Ltd.  ,,,,,,,
40180,My Dream Job: Babysitter,PC,2008,Simulation,Viva Media  ,"Viva Media, LLC  ",,,,,,,
40181,My Ex-Boyfriend the Space Tyrant,PC,2014,Adventure,Up Multimedia  ,Up Multimedia  ,,,,,,,
40182,My Ex-Boyfriend the Space Tyrant,OSX,2014,Adventure,Up Multimedia  ,Up Multimedia  ,,,,,,,
40183,My Ex-Boyfriend the Space Tyrant,Linux,2014,Adventure,Up Multimedia  ,Up Multimedia  ,,,,,,,
40184,My Exotic Farm,DSiW,2010,Simulation,BiP Media  ,BiP media  ,,,,,,,
40185,My Exotic Farm,WiiU,2014,Misc,BiP Media  ,Unknown  ,,,,,,,
40186,My Farm,DSiW,2010,Simulation,BiP Media  ,BiP media  ,,,,,,,
40187,My Farm,DSi,2010,Misc,BiP Media  ,Unknown  ,,,,,,,
40188,My Farm,3DS,2013,Misc,Big Ben Interactive  ,Unknown  ,,,,,,,
40189,My Farm,WiiU,2014,Misc,BiP Media  ,Unknown  ,,,,,,,
40190,My First Songs,WiiU,2014,Misc,Ringzero Game Studio  ,Unknown  ,,,,,,,
40191,My First Trainz Set,PC,2010,Simulation,Unknown  ,N3VRF41L Publishing  ,,,,,,,
40192,My Foal 3D,3DS,2013,Misc,Silver Fox Media  ,Unknown  ,,,,,,,
40193,My Garden,3DS,N/A,Simulation,Unknown  ,EA Salt Lake  ,,,,,,,
40194,My Garden,PS,1999,Simulation,TechnoSoft  ,"TechnoSoft Co., Ltd.  ",,,,,,,
40195,My Hero,MS,1986,Action,Sega  ,Sega  ,,,,,,,
40196,My Hero: Astronaut,DS,2009,Action,Majesco  ,Majesco Games  ,,,,,,,
40197,My Home Dream,PS,1997,Simulation,Victor Interactive  ,Victor Interactive Software  ,,,,,,,
40198,My Home Dream,PSN,2010,Simulation,Victor Interactive  ,Victor Interactive Software  ,,,,,,,
40199,My Home Dream 2,PS,1999,Simulation,Victor Interactive  ,Victor Interactive Software  ,,,,,,,
40200,My Horse & Me 2,PC,2008,Sports,Atari  ,Tate Interactive  ,,,,,,,
40201,My Horse & Me 2,PS2,2008,Sports,Atari  ,Tate Interactive  ,,,,,,,
40202,My Horse and Me,PC,2008,Misc,Atari  ,Unknown  ,,,,,,,
40203,My Jurassic Farm,WiiU,2014,Simulation,BiP Media  ,BiP media  ,,,,,,,
40204,My Little Baby,WW,2011,Simulation,DTP Entertainment  ,Raylight Studios  ,,,,,,,
40205,My Little Helper: Spring Cleaning,DS,2010,Simulation,505 Games  ,505 Games  ,,,,,,,
40206,My Little Restaurant,DSiW,2011,Simulation,Qubic Games  ,QubicGames  ,,,,,,,
40207,My Love. Perfect Match,PC,2013,Misc,Unknown  ,Unknown  ,,,,,,,
40208,My Love. Perfect Match,OSX,2013,Misc,Unknown  ,Unknown  ,,,,,,,
40209,My Love. Perfect Match,Linux,2013,Misc,Unknown  ,Unknown  ,,,,,,,
40210,My Melody Angel Book: Denshi Techou & Enjoy Game,DS,2007,Action,TDK Core  ,TDK Core  ,,,,,,,
40211,My Merry May,DC,2002,Adventure,KID  ,KID Corporation  ,,,,,,,
40212,My Merry May,PS2,2003,Adventure,KID  ,KID Corporation  ,,,,,,,
40213,My Merry May be,DC,2003,Adventure,KID  ,KID Corporation  ,,,,,,,
40214,My Merry May be,PS2,2003,Adventure,KID  ,KID Corporation  ,,,,,,,
40215,My Merry May with be,PS2,2005,Adventure,KID  ,KID Corporation  ,,,,,,,
40216,My Merry May with be,PSP,2010,Adventure,CyberFront  ,CyberFront  ,,,,,,,
40217,My Merry May with be,PSN,2011,Adventure,CyberFront  ,CyberFront  ,,,,,,,
40218,My Muppets Show,BRW,2013,Misc,Oddworld Inhabitans  ,Unknown  ,,,,,,,
40219,My Muppets Show,And,2013,Misc,Oddworld Inhabitans  ,Unknown  ,,,,,,,
40220,My Paint: The Animated Paint Program,SCD,1993,Misc,Saddleback  ,WayForward  ,,,,,,,
40221,My Personal Diary,DS,2009,Misc,DreamCatcher Interactive  ,Dreamcatcher  ,,,,,,,
40222,My Personal Golf Trainer with IMG Academies and David Leadbetter,Wii,N/A,Sports,Unknown  ,XS Games  ,,,,,,,
40223,My Pet Hotel 2,PC,2008,Simulation,Eidos Interactive  ,Eidos Interactive  ,,,,,,,
40224,My Planetarium,WW,2010,Simulation,Hudson Soft  ,Hudson Soft  ,,,,,,,
40225,My Pokémon Ranch,WW,2008,Misc,Nintendo  ,Ambrella  ,,,,,,,
40226,My Rabbids,DSiW,N/A,Misc,Unknown  ,Ubisoft Montpellier  ,,,,,,,
40227,My Sim Aquarium,PC,2006,Simulation,Viva Media  ,Formosoft VR  ,,,,,,,
40228,My Style Studio: Hair Salon,3DS,2013,Misc,Cypronia  ,Unknown  ,,,,,,,
40229,My Style Studio: Hair Salon,WiiU,2014,Misc,Cypronia  ,Unknown  ,,,,,,,
40230,My Talking Tom,And,2013,Misc,Out Fit 7 Ltd.  ,Unknown  ,,,,,,,
40231,My Vet Practice 3D - In the Country,3DS,2013,Misc,Silver Fox Media  ,Unknown  ,,,,,,,
40232,My Western Horse,DS,2008,Simulation,DTP Entertainment  ,DTP Entertainment  ,,,,,,,
40233,My Wife: A Bride Just For You,X360,N/A,Simulation,Unknown  ,Idea Factory  ,,,,,,,
40234,My Zoo,WW,2009,Simulation,Hudson Soft  ,Hudson Soft  ,4.0,,,,,,
40235,myChristmas,XBL,2009,Misc,Microsoft  ,SniperED007  ,,,,,,,
40236,myDiary,DSiW,2011,Misc,Nnooo  ,Nnooo  ,,,,,,,
40237,myFishtank,XBL,2009,Misc,Microsoft  ,SniperED007  ,,,,,,,
40238,myNotebook: Blue,DSiW,2009,Misc,Nnooo  ,Nnooo  ,,,,,,,
40239,myNotebook: Carbon,DSiW,2010,Misc,Nnooo  ,Nnooo  ,,,,,,,
40240,myNotebook: Green,DSiW,2009,Misc,Nnooo  ,Nnooo  ,,,,,,,
40241,myNotebook: Pearl,DSiW,2010,Misc,Nnooo  ,Nnooo  ,,,,,,,
40242,myNotebook: Red,DSiW,2009,Misc,Nnooo  ,Nnooo  ,,,,,,,
40243,myNotebook: Tan,DSiW,2010,Misc,Nnooo  ,Nnooo  ,,,,,,,
40244,myPostcards,DSiW,2010,Misc,Nnooo  ,Nnooo  ,,,,,,,
40245,MySims Camera,DSiW,2009,Misc,Electronic Arts  ,Electronic Arts  ,,,,,,,
40246,Myst,3DO,1995,Adventure,Sunsoft  ,Cyan Worlds  ,,,,,,,
40247,Myst,AJ,1995,Adventure,Atari  ,Cyan Worlds  ,,,,,,,
40248,Myst,PSN,2009,Adventure,Midway Games  ,Hoplite Research  ,,,,,,,
40249,Myst 10th Anniversary DVD Edition,PC,2003,Adventure,Ubisoft  ,Cyan Worlds  ,,,,,,,
40250,Myst Online: Uru Live,PC,2007,Adventure,GameTap  ,Cyan Worlds  ,,,,,,,
40251,Myst Trilogy,PC,2002,Adventure,Ubisoft  ,Cyan Worlds  ,,,,,,,
40252,Myst: Uru Complete Chronicles,PC,2004,Adventure,Ubisoft  ,Cyan Worlds  ,,,,,,,
40253,Mystereet,PC,2004,Adventure,Abel  ,Abel Software  ,,,,,,,
40254,Mystereet F: The Detectives' Curtain Call,XOne,2015,Misc,5pb  ,Unknown  ,,,,,,,
40255,Mystereet Fan Disc: Detective Vacation,PC,2006,Adventure,Abel  ,Abel Software  ,,,,,,,
40256,Mystereet Portable,PSP,2008,Adventure,Views  ,Views  ,,,,,,,
40257,Mystereet Windows: Yasogami Kaoru no Chousen,PC,2008,Adventure,Abel  ,Abel Software  ,,,,,,,
40258,Mystereet: Another Side of Church,PC,2009,Adventure,Abel  ,Abel Software  ,,,,,,,
40259,Mysterious Journey II,PC,2003,Adventure,The Adventure Company  ,Detallion S.C.  ,,,,,,,
40260,Mysterious Stars 3D: A Fairy Tale,3DS,2014,Puzzle,Collavier Corporation  ,Collavier Corporation  ,,,,,,,
40261,Mysterious Stars: The Samurai,DS,2014,Puzzle,Collavier Corporation  ,Collavier Corporation  ,,,,,,,
40262,Mysterium,GB,1993,Role-Playing,Asmik Corp  ,Maxis  ,,,,,,,
40263,Mystery Case Files: Prime Suspects,OSX,2006,Misc,Big Fish Games  ,Unknown  ,,,,,,,
40264,Mystery Case Files: Ravenhearst,OSX,2007,Misc,Big Fish Games  ,Unknown  ,,,,,,,
40265,Mystery Case Files: Ravenhearst,3DS,2014,Misc,Big Fish Games  ,Unknown  ,,,,,,,
40266,Mystery Case Files: Retun to Ravenhearst,OSX,2009,Misc,Activision  ,Unknown  ,,,,,,,
40267,Mystery Case Files: Retun to Ravenhearst,PC,2009,Misc,Activision  ,Unknown  ,,,,,,,
40268,Mystery Case Files: Retun to Ravenhearst,And,2013,Misc,Big Fish Games  ,Unknown  ,,,,,,,
40269,Mystery Case Files: Retun to Ravenhearst,WiiU,2014,Misc,Big Fish Games  ,Unknown  ,,,,,,,
40270,Mystery Case Files: Retun to Ravenhearst,3DS,2014,Misc,Sigma Ent. Inc.  ,Unknown  ,,,,,,,
40271,Mystery Case Files: Retun to Ravenhearst,WinP,2013,Misc,Big Fish Games  ,Unknown  ,,,,,,,
40272,Mystery in London: On the Trail of Jack the Ripper,PC,2007,Adventure,Big Fish Games  ,Unknown  ,,,,,,,
40273,Mystery Lighthouse,And,2013,Misc,Digi-chain Games  ,Unknown  ,,,,,,,
