Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
10100,Marvel: Ultimate Alliance 2,DS,2009,Role-Playing,Activision  ,n-Space  ,,,0.16,0.03,,0.02,0.2
10101,Sid Meier's Pirates!,PSP,2007,Strategy,2K Games  ,Full Fat  ,8.5,,0.16,0.01,,0.02,0.2
10102,Cabela's North American Adventures,Wii,2010,Sports,Activision  ,Activision  ,,,0.19,,,0.01,0.2
10103,Front Mission Evolved,X360,2010,Shooter,Square Enix  ,Double Helix Games  ,,,0.1,0.07,0.02,0.02,0.2
10104,Jissen Pachi-Slot Hisshouhou! Aladdin A,PS2,2002,Misc,Sammy Corporation  ,Sammy Studios  ,,,,,0.2,,0.2
10105,Ford Racing Off Road,PS2,2008,Racing,Strategy First  ,Razorworks Studios  ,,,0.1,0.08,,0.03,0.2
10106,Namco Museum: 50th Anniversary,GBA,2005,Misc,Namco  ,Digital Eclipse  ,,,0.14,0.05,,0.0,0.2
10107,Nobunaga no Yabou: Reppuuden,PS,1999,Strategy,KOEI  ,Koei/Inis  ,,,,,0.19,0.01,0.2
10108,Resident Evil Zero,PC,2016,Action-Adventure,Capcom  ,Capcom  ,,,0.01,0.01,,0.0,0.02
10109,Snowman,PC,N/A,Action,Unknown  ,Unknown  ,,,,,,,
10110,The Room Two,PC,2016,Adventure,Fireproof Games  ,Fireproof Games  ,,,,,,,
10111,Ashes Cricket 2009,X360,2009,Sports,Codemasters  ,Transmission Games  ,,,,0.19,,0.01,0.2
10112,The BIGS 2,PS2,2009,Sports,2K Sports  ,Blue Castle Games  ,,,0.1,0.08,,0.03,0.2
10113,Sleeping Dogs: Definitive Edition,XOne,2014,Action-Adventure,Square Enix  ,United Front Games  ,7.5,,0.1,0.09,,0.02,0.2
10114,Project CARS 2,XOne,2017,Racing,Namco Bandai Games  ,Slightly Mad Studios  ,,,0.01,0.18,,0.01,0.2
10115,Press Your Luck 2010 Edition,DS,2009,Misc,Ubisoft  ,Ludia Inc.  ,,,0.19,,,0.01,0.2
10116,Mat Hoffman's Pro BMX 2,XB,2002,Sports,Activision  ,Rainbow Studios  ,,,0.15,0.04,,0.01,0.2
10117,Treasure Hunter G,SNES,1996,Role-Playing,Square  ,Sting  ,,,,,0.2,,0.2
10118,From Russia With Love,XB,2005,Action,Electronic Arts  ,EA Redwood Shores  ,,,0.15,0.04,,0.01,0.2
10119,Wing Arms,SAT,1995,Shooter,Sega  ,Sega  ,,,,,0.2,,0.2
10120,Marvel Super Hero Squad: Comic Combat,PS3,2011,Action,THQ  ,THQ  ,,,0.11,0.05,,0.03,0.2
10121,Space Pilgrim Episode I: Alpha Centauri,PC,2015,Adventure,GrabTheGames  ,Pilgrim Adventures  ,,,,,,,
10122,Full Mojo Rampage,PC,2014,Misc,Over The Top Games  ,Unknown  ,,,,,,,
10123,Pro Yakyuu Spirits 2013,PS3,2013,Sports,Konami Digital Entertainment  ,Konami  ,,,,,0.2,,0.2
10124,Titanfall 2,PC,2016,Shooter,Electronic Arts  ,Respawn Entertainment  ,,,0.06,0.12,,0.01,0.2
10125,Cabela's Big Game Hunter (2008),PS2,2007,Sports,Activision  ,Sand Grain Studios  ,,,0.1,0.08,,0.03,0.2
10126,Record of Agarest War,X360,2010,Role-Playing,Aksys Games  ,Compile Heart  ,7.0,,0.18,,0.01,0.01,0.2
10127,Ridge Racer 6,X360,2005,Racing,Namco  ,Namco  ,7.9,,0.1,0.02,0.07,0.01,0.2
10128,The Cheetah Girls: Passport to Stardom,DS,2008,Misc,Disney Interactive Studios  ,Handheld Games  ,,,0.18,,,0.01,0.2
10129,Grandia II,DC,2000,Role-Playing,Ubisoft  ,Game Arts  ,8.6,,,,0.2,0.0,0.2
10130,Just Hero,PC,N/A,Platform,Unknown  ,Anatoliy Loginovskikh  ,,,,,,,
10131,Namco Museum Vol.4,PS,1997,Misc,Namco  ,Namco  ,,,0.02,0.01,0.16,0.01,0.2
10132,Classic NES Series: Ice Climber,GBA,2004,Platform,Nintendo  ,Nintendo  ,6.1,,,,0.2,,0.2
10133,Neighborhood Games,Wii,2009,Misc,THQ  ,Jet Black Games  ,,,0.17,0.02,,0.01,0.2
10134,Shark Tale,XB,2004,Action,Activision  ,Edge of Reality  ,,,0.15,0.04,,0.01,0.2
10135,UFC Personal Trainer: The Ultimate Fitness System,Wii,2011,Sports,THQ  ,THQ  ,,,0.12,0.06,,0.02,0.2
10136,NFL Street 2,GC,2004,Sports,EA Sports BIG   ,EA Tiburon  ,8.2,,0.15,0.04,,0.01,0.2
10137,God Eater Resurrection,PSV,2016,Action,Namco Bandai Games  ,Namco Bandai Games  ,,,,,0.2,,0.2
10138,Pro Yakyuu Spirits 2013,PSP,2013,Sports,Konami Digital Entertainment  ,Konami  ,,,,,0.2,,0.2
10139,My Secret World by Imagine,DS,2008,Misc,Ubisoft  ,Ubisoft  ,,,,0.2,,,0.2
10140,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,PS2,2005,Action,Konami  ,Konami  ,,,0.1,0.08,,0.03,0.2
10141,Gladius,PS2,2003,Strategy,LucasArts  ,LucasArts  ,,,0.1,0.08,,0.03,0.2
10142,CSI: Unsolved!,DS,2010,Adventure,Ubisoft  ,Other Ocean Interactive  ,,,0.13,0.05,,0.02,0.2
10143,Skylanders: SuperChargers Racing,3DS,2015,Action-Adventure,Activision  ,Beenox  ,,,0.11,0.07,,0.02,0.2
10144,Untold Legends: Dark Kingdom,PS3,2006,Role-Playing,Sony Online Entertainment  ,Sony Online Entertainment  ,,,0.14,0.02,0.02,0.02,0.2
10145,Dave Mirra Freestyle BMX 2,XB,2001,Sports,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",,,0.15,0.04,,0.01,0.2
10146,Dante's Inferno,PSP,2010,Action,Electronic Arts  ,Visceral Games  ,6.6,,0.12,0.04,0.01,0.02,0.2
10147,Soldier of Fortune: Payback,X360,2007,Shooter,Activision  ,Cauldron Ltd.  ,,,0.18,0.0,,0.02,0.2
10148,Arcana Heart 3,PS3,2014,Fighting,Aksys Games  ,Examu Inc.  ,7.0,,0.04,0.05,0.1,0.02,0.2
10149,Avorion,PC,N/A,Sandbox,Unknown  ,Boxelware  ,,,,,,,
10150,Pro Yakyuu Spirits 2012,PSP,2012,Sports,Konami Digital Entertainment  ,Konami  ,,,,,0.2,,0.2
10151,SpongeBob SquarePants: Revenge of the Flying Dutchman,GC,2002,Platform,THQ  ,Big Sky Software  ,,,0.15,0.04,,0.01,0.2
10152,The Walking Dead: Michonne,PC,2016,Adventure,Telltale Games  ,Telltale Games  ,,,,,,,
10153,Nanoborg,PC,N/A,Action,Unknown  ,Nanooborg  ,,,,,,,
10154,Afro Samurai,PS3,2009,Action,Namco Bandai  ,Namco Bandai Games  ,6.5,,0.12,0.05,,0.03,0.2
10155,Taiko no Tatsujin: Go! Go! Godaime,PS2,2004,Misc,Namco  ,Namco  ,,,,,0.2,,0.2
10156,Taiko Drum Master,PS2,2004,Misc,Namco  ,Namco  ,8.1,,0.1,0.08,,0.03,0.2
10157,Bust-A-Move 2 Arcade Edition,PS,1996,Puzzle,Acclaim Entertainment  ,Taito Corporation  ,6.9,,0.11,0.07,,0.01,0.2
10158,Bleach: The 3rd Phantom,DS,2009,Role-Playing,Sega  ,Sega  ,,,0.1,0.02,0.07,0.01,0.2
10159,Solatorobo: Red the Hunter,DS,2011,Role-Playing,Xseed Games  ,CyberConnect2  ,7.6,,0.08,0.04,0.07,0.01,0.2
10160,Tetris Worlds (Online Edition),XB,2003,Puzzle,THQ  ,Radical Entertainment  ,,,0.15,0.04,,0.01,0.2
10161,Forgotten Realms: Demon Stone,PS2,2004,Action,Atari  ,Stormfront Studios  ,,,0.1,0.08,,0.03,0.2
10162,Super Baseball Simulator 1.000,SNES,1991,Sports,Culture Brain  ,Culture Brain  ,,,,,0.2,0.0,0.2
10163,Battleborn,PC,2016,Shooter,2K Games  ,Gearbox Software  ,,,0.12,0.06,,0.02,0.2
10164,Looney Tunes: Space Race,PS2,2002,Racing,Infogrames  ,Infogrames Melbourne  ,,,0.1,0.08,,0.03,0.2
10165,Just Dance 2: Extra Songs,Wii,2011,Misc,Ubisoft  ,Ubisoft Paris  ,,,,0.17,,0.03,0.2
10166,Puzzle Challenge: Crosswords and More!,PSP,2006,Puzzle,Crave Entertainment  ,Supersonic Software  ,6.4,,0.18,,,0.01,0.2
10167,Mahjongg Mysteries: Ancient Egypt,DS,2010,Puzzle,Destineer  ,LvivMedia  ,,,0.07,0.11,,0.02,0.2
10168,Backyard Hockey,GBA,2003,Sports,Atari  ,Mistic Software  ,6.0,,0.14,0.05,,0.0,0.2
10169,Rock Band Track Pack Volume 2,X360,2008,Misc,MTV Games  ,Harmonix Music Systems  ,,,0.18,0.01,,0.02,0.2
10170,Yoga: The first 100% Experience,Wii,2009,Sports,DreamCatcher Interactive  ,Trine Games  ,,,0.14,0.04,,0.02,0.2
10171,Playboy: The Mansion,PS2,2005,Simulation,ARUSH Entertainment  ,Cyberlore Studios  ,,,0.1,0.08,,0.03,0.2
10172,X-Men Origins: Wolverine,DS,2009,Action,Activision  ,Griptonite Games  ,,,0.15,0.03,,0.02,0.2
10173,Jikkyou Powerful Pro Yakyuu 2010,PSP,2010,Sports,Konami  ,PawaPuro Production  ,,,,,0.2,,0.2
10174,Life is Feudal: Forest Village,PC,N/A,Simulation,Unknown  ,Mindillusion  ,,,,,,,
10175,Tom Clancy's Splinter Cell: Essentials,PSP,2006,Shooter,Ubisoft  ,Ubisoft Montreal  ,5.6,,0.17,0.01,,0.02,0.2
10176,Agents of Mayhem,PS4,2017,Action,Deep Silver  ,Volition Inc.  ,,,0.08,0.08,,0.03,0.2
10177,Ore no Shikabane o Koete Yuke,PSP,2011,Role-Playing,Sony Computer Entertainment  ,TBA  ,,,,,0.2,,0.2
10178,Captain America: Super Soldier,PS3,2011,Action,Sega  ,Next Level Games  ,6.2,,0.1,0.07,,0.03,0.2
10179,Shaman King: Spirit of Shamans,PS,2002,Action,Bandai  ,Bandai  ,,,,,0.18,0.01,0.2
10180,Tiger Woods PGA Tour 06,PSP,2005,Sports,EA Sports  ,EA Sports  ,8.0,,0.18,,,0.01,0.2
10181,Ratatouille,GBA,2007,Platform,THQ  ,Helixe  ,6.8,,0.14,0.05,,0.0,0.2
10182,The Fairly Odd Parents: Enter the Cleft,GBA,2002,Platform,THQ  ,Altron  ,,,0.14,0.05,,0.0,0.2
10183,Armored Core 4,PS3,2007,Simulation,Sega  ,From Software  ,6.6,,0.09,0.0,0.09,0.01,0.2
10184,Shin Megami Tensei: Strange Journey Redux,3DS,2018,Role-Playing,Atlus  ,Atlus  ,,,0.08,0.01,0.1,0.01,0.2
10185,Baja: Edge of Control,X360,2008,Racing,THQ  ,2XL Games  ,5.0,,0.12,0.06,,0.02,0.2
10186,MC Groovz Dance Craze,GC,2004,Misc,Mad Catz  ,Mad Catz  ,2.5,,0.15,0.04,,0.01,0.2
10187,No More Heroes: Heroes' Paradise,PS3,2011,Action,Konami  ,FeelPlus  ,7.4,,0.1,0.04,0.04,0.02,0.2
10188,The Thing,XB,2002,Adventure,VU Games  ,Computer Artworks  ,,,0.15,0.04,,0.01,0.2
10189,Tom and Jerry in House Trap,PS,2000,Action,Mattel Interactive  ,Warthog  ,,,0.11,0.07,,0.01,0.2
10190,Power Rangers: Time Force,GBA,2001,Action,THQ  ,Vicarious Visions  ,,,0.14,0.05,,0.0,0.2
10191,Labyronia RPG 2,PC,N/A,Role-Playing,Unknown  ,Labyrinthine  ,,,,,,,
10192,Chronicles of Mystery: Curse of the Ancient Temple,DS,2009,Adventure,City Interactive  ,City Interactive  ,,,0.07,0.1,,0.02,0.2
10193,MotoGP 14,PS4,2014,Racing,Namco Bandai Games  ,Milestone S.r.l.  ,,,0.05,0.11,,0.03,0.2
10194,Total War: Shogun 2 - Fall of the Samurai,PC,2012,Strategy,Sega  ,The Creative Assembly  ,,,0.07,0.1,,0.02,0.2
10195,Jikkyou Powerful Pro Yakyuu 2011,PSP,2011,Sports,Konami  ,PawaPuro Production  ,,,,,0.2,,0.2
10196,DS Kageyama Method: Dennou Hanpuku - Masu x Masu Hyaku Masu Keisan,DS,2006,Misc,Shogakukan  ,Jupiter Corporation  ,,,,,0.2,,0.2
10197,Baldur's Gate: Dark Alliance,XB,2002,Role-Playing,Interplay  ,Snowblind Studios  ,,,0.15,0.04,,0.01,0.2
10198,Prince of Persia: Warrior Within,GC,2004,Adventure,Ubisoft  ,Ubisoft Montreal  ,8.2,,0.15,0.04,,0.01,0.2
10199,Warriors Orochi,X360,2007,Action,KOEI  ,Omega Force  ,,,0.17,0.01,,0.02,0.2
10200,Aikatsu! Cinderella Lesson,3DS,2012,Simulation,Namco Bandai Games  ,Sunrise Games Ltd.  ,,,,,0.2,,0.2
10201,UFC: Tapout,XB,2002,Fighting,Crave Entertainment  ,DreamFactory  ,,,0.14,0.05,,0.01,0.2
10202,Batman: Return to Arkham,XOne,2016,Action,Warner Bros. Interactive Entertainment  ,Rocksteady Studios  ,,,0.12,0.06,,0.02,0.2
10203,Way of the Samurai 4,PS3,2011,Action,Acquire  ,Acquire  ,,,,0.03,0.16,0.01,0.2
10204,Predator: Concrete Jungle,PS2,2005,Action,VU Games  ,Eurocom Entertainment Software  ,,,0.1,0.07,,0.03,0.2
10205,Big Mutha Truckers 2,PS2,2005,Racing,THQ  ,Eutechnyx  ,,,0.1,0.07,,0.03,0.2
10206,The Naked Brothers Band: The Video Game,DS,2008,Misc,THQ  ,1st Playable Productions  ,,,0.18,,,0.01,0.2
10207,Sid Meier's Starships,PC,2015,Strategy,2K Games  ,Firaxis Games  ,,,,,,,
10208,Injustice: Gods Among Us,WiiU,2013,Fighting,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,,,0.09,0.09,0.0,0.02,0.2
10209,X-Men Origins: Wolverine,PSP,2009,Action,Activision  ,Amaze Entertainment  ,5.4,,0.13,0.04,,0.03,0.2
10210,NHL FaceOff 2001,PS2,2001,Sports,Sony Computer Entertainment  ,989 Sports  ,4.6,,0.1,0.07,,0.02,0.2
10211,Mana Khemia 2: Fall of Alchemy,PS2,2009,Role-Playing,NIS America  ,Gust  ,8.2,,0.07,0.05,0.05,0.02,0.2
10212,The Great Escape,PS2,2003,Action,Gotham Games  ,Pivotal Games  ,,,0.1,0.07,,0.02,0.2
10213,Dead or Alive Paradise,PSP,2010,Misc,Tecmo  ,Team Ninja  ,4.5,,0.08,0.02,0.07,0.02,0.2
10214,Dexter's Lab Chess Challenge,GBA,2002,Misc,BAM! Entertainment  ,Virtucraft  ,,,0.14,0.05,,0.0,0.2
10215,Shutter Island,PC,2009,Adventure,Merscom LLC  ,Merscom LLC  ,,,,0.17,,0.03,0.2
10216,Magazime Editor,PC,N/A,Simulation,Unknown  ,Unknown  ,,,,,,,
10217,Big Mutha Truckers,XB,2003,Racing,THQ  ,Eutechnyx  ,,,0.15,0.04,,0.01,0.19
10218,ESA Foundation Compilation,PS2,2005,Misc,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,,,0.1,0.07,,0.02,0.19
10219,Nascar Unleashed,3DS,2011,Racing,Activision  ,Activision  ,,,0.18,,,0.02,0.19
10220,The Hobbit,GBA,2003,Role-Playing,Sierra Entertainment  ,Saffire Corporation  ,6.5,,0.14,0.05,,0.0,0.19
10221,Odin Sphere: Leifthrasir,PSV,2016,Role-Playing,Atlus  ,Vanillaware  ,,,0.05,0.02,0.1,0.02,0.19
